season_id,media_id,title,index_show,is_finish,video_link,cover,pub_real_time,renewal_time,favorites,coins,views,danmakus,depth,download_timeout,download_slot,download_latency,media_tags,score,cm_count
23817,77532,Butlers～千年百年物语～,全12话,1,https://www.bilibili.com/bangumi/play/ss23817,http://i0.hdslb.com/bfs/bangumi/776786d0a81f4b5e292e41b25515d0ec1ca828b5.png,1523462400,1530117300,208470,2656,2547684,27341,35,180.0,www.bilibili.com,0.09253787994384766,[],7.0,572人评
28635,28222746,钻石王牌 act II 后半,更新至第34话,0,https://www.bilibili.com/bangumi/play/ss28635,http://i0.hdslb.com/bfs/bangumi/b8d656fdb0931e812373daf3d4cb04eb93b4c227.jpg,1569254400,1574159400,17590,7067,1485505,11485,35,180.0,www.bilibili.com,0.08802008628845215,[],9.7,953人评
5959,5959,Room Mate,全12话,1,https://www.bilibili.com/bangumi/play/ss5959,http://i0.hdslb.com/bfs/bangumi/896d80f4fac94e7b370bcc1a1c99f9f5da94db89.jpg,1491926400,1498657200,205840,1679,2461539,37261,35,180.0,www.bilibili.com,0.08776998519897461,[],8.0,153人评
21754,12572,續 刀劍亂舞 -花丸-（僅限港澳台地區）,全12话,1,https://www.bilibili.com/bangumi/play/ss21754,http://i0.hdslb.com/bfs/bangumi/192c6e933b304dd0ece1936855254754b67eed75.jpg,1515340800,1521993600,205158,2193,617161,25091,35,180.0,www.bilibili.com,0.08184432983398438,[],9.5,906人评
6346,6346,暗芝居 第五季,全13话,1,https://www.bilibili.com/bangumi/play/ss6346,http://i0.hdslb.com/bfs/bangumi/72d4cd72abb03962a42ecd261c6bf44b5ce86a03.jpg,1499011200,1506890100,208695,5921,7502064,100088,35,180.0,www.bilibili.com,0.11611604690551758,[],8.5,738人评
983,983,刀语,全12话,1,https://www.bilibili.com/bangumi/play/ss983,http://i0.hdslb.com/bfs/bangumi/9ed9fd6889a3830827fd428cf8e27569ef012dd9.jpg,1264348800,1459218877,208179,4951,1920336,71593,35,180.0,www.bilibili.com,0.1665668487548828,[],9.5,1171人评
1000,1000,梦色蛋糕师,全63话,1,https://www.bilibili.com/bangumi/play/ss1000,http://i0.hdslb.com/bfs/bangumi/23304e3282fcf55004aeb977d623b9db2401155b.jpg,1254585600,1293427486,205087,7267,6056856,227283,35,180.0,www.bilibili.com,0.1517021656036377,[],9.7,1073人评
2745,2745,彗星路西法,全12话,1,https://www.bilibili.com/bangumi/play/ss2745,http://i0.hdslb.com/bfs/bangumi/a3ee6cbde822e5ceb7fc4562135ecc66dcebfea9.jpg,1443888000,1450621860,203366,4301,4886894,231298,35,180.0,www.bilibili.com,0.13219094276428223,[],6.9,188人评
1388,1388,传颂之物,全26话,1,https://www.bilibili.com/bangumi/play/ss1388,http://i0.hdslb.com/bfs/bangumi/f1fdbd7a999325d5cfcd0f66a896e6d634dbc9f6.jpg,1143993600,1350441471,202037,4603,1153441,42024,35,180.0,www.bilibili.com,0.13176393508911133,[],9.7,1212人评
3258,3258,四畳半神话大系,全11话,1,https://www.bilibili.com/bangumi/play/ss3258,http://i0.hdslb.com/bfs/bangumi/3b16224a2cf3295b5268c988ee4f84a373105b24.jpg,1271865600,1451965536,222714,8164,1426364,28104,34,180.0,www.bilibili.com,0.0899190902709961,[],9.8,3493人评
5951,5951,笑面推销员NEW,全12话,1,https://www.bilibili.com/bangumi/play/ss5951,http://i0.hdslb.com/bfs/bangumi/729b0d949dc9ada33b11b54e99d6b42537c2045c.jpg,1491148800,1497884400,222425,8618,4262038,148332,34,180.0,www.bilibili.com,0.09077596664428711,[],8.5,626人评
2744,2744,小森同学拒绝不了！,全12话,1,https://www.bilibili.com/bangumi/play/ss2744,http://i0.hdslb.com/bfs/bangumi/f7aa7c3f93ff41127992e0487e4ec1db3128d643.jpg,1443888000,1450620060,204858,4333,6336736,56522,35,180.0,www.bilibili.com,0.18404412269592285,[],8.9,341人评
2588,2588,那就是声优！,全13话,1,https://www.bilibili.com/bangumi/play/ss2588,http://i0.hdslb.com/bfs/bangumi/1ab702fd6fed6cc11d7152883491a471bf8dd155.jpg,1436198400,1443558627,221155,13356,6966319,432569,34,180.0,www.bilibili.com,0.08678603172302246,[],9.1,679人评
3459,3459,宇宙巡警露露子,全13话,1,https://www.bilibili.com/bangumi/play/ss3459,http://i0.hdslb.com/bfs/bangumi/37300216579d941a6dc2f318ef9cc0b18e8fdea6.jpg,1459440000,1466776800,210221,11993,5121989,97174,35,180.0,www.bilibili.com,0.11834216117858887,[],9.6,1315人评
5762,5762,精灵宝可梦 XY,全92话,1,https://www.bilibili.com/bangumi/play/ss5762,http://i0.hdslb.com/bfs/bangumi/dfd40bb8ff7c096eb6789dd7548f418eec842fbf.jpg,1381939200,1481169806,209550,13081,9503356,382291,35,180.0,www.bilibili.com,0.12202310562133789,[],9.0,955人评
1201,1201,食灵-零-,全12话,1,https://www.bilibili.com/bangumi/play/ss1201,http://i0.hdslb.com/bfs/bangumi/e4a7e4263042d2de5736253d4e94e1259012bb7f.jpg,1223136000,1335168780,208885,1482,267083,6036,35,180.0,www.bilibili.com,0.12744498252868652,[],9.4,1347人评
471,471,魔笛MAGI 第二季,全25话,1,https://www.bilibili.com/bangumi/play/ss471,http://i0.hdslb.com/bfs/bangumi/c0b0c2fb9eb9ea35488fc7a7b5336a515ee97a44.jpg,1380988800,1396168729,208791,8566,15107140,403662,35,180.0,www.bilibili.com,0.12126612663269043,[],9.6,1280人评
703,703,人类衰退之后,全12话,1,https://www.bilibili.com/bangumi/play/ss703,http://i0.hdslb.com/bfs/bangumi/25e4f053a67e96854f02fc3c26dacbe8b60476b4.jpg,1341072000,1350240577,208769,3299,823827,16940,35,180.0,www.bilibili.com,0.11402583122253418,[],9.7,1676人评
239,239,银之匙 Silver Spoon 第一季,全11话,1,https://www.bilibili.com/bangumi/play/ss239,http://i0.hdslb.com/bfs/bangumi/410779f333b9b9651182373db84539421cfd12cf.jpg,1373472000,1379606256,201960,7015,5090993,146242,35,180.0,www.bilibili.com,0.14264392852783203,[],9.8,2084人评
3419,3419,野良神 OAD,全2话,1,https://www.bilibili.com/bangumi/play/ss3419,http://i0.hdslb.com/bfs/bangumi/6bea72b24aa8a48d75afa9ee3f0eb5f54190a01f.jpg,1392220800,1457685542,192665,21870,7051538,204217,36,180.0,www.bilibili.com,0.1079568862915039,[],9.7,1135人评
5543,5543,学园Handsome,全12话,1,https://www.bilibili.com/bangumi/play/ss5543,http://i0.hdslb.com/bfs/bangumi/c74ba43e76c346476c8c09e653d35de69073cc49.jpg,1475424000,1482768010,192561,8253,4821588,83539,36,180.0,www.bilibili.com,0.11749982833862305,[],9.3,1556人评
1332,1332,出租魔法使,全24话,1,https://www.bilibili.com/bangumi/play/ss1332,http://i0.hdslb.com/bfs/bangumi/58ee2dd37eefd284dff3d5b8f91cfbc38cb05367.jpg,1191686400,1291440485,197395,2149,1815828,34784,36,180.0,www.bilibili.com,0.042315006256103516,[],9.0,195人评
27503,28220587,目隐都市的演绎者,全12话,1,https://www.bilibili.com/bangumi/play/ss27503,http://i0.hdslb.com/bfs/bangumi/4c5bdb65d3e963550aad8dbbdc93af6e81660652.jpg,1397232000,1556179396,197804,11807,1095658,27610,36,180.0,www.bilibili.com,0.07485580444335938,[],9.6,2813人评
3449,3449,命运石之门 境界面上的迷失之链,全1话,1,https://www.bilibili.com/bangumi/play/ss3449,http://i0.hdslb.com/bfs/bangumi/9e3f73d65bfc53750ea1c2f2ee3c314c0cae4f1b.jpg,1448985600,1458297974,198078,5721,2801015,19725,36,180.0,www.bilibili.com,0.10362410545349121,[],9.7,1301人评
2013,2013,奇诺之旅,全13话,1,https://www.bilibili.com/bangumi/play/ss2013,http://i0.hdslb.com/bfs/bangumi/4b271e16fb814943784ba28fb432ecc5f20cc662.jpg,1049731200,1309575169,195988,3847,1389499,42930,36,180.0,www.bilibili.com,0.0713510513305664,[],9.7,1226人评
4351,4351,中二病也要谈恋爱！恋 Lite,全6话,1,https://www.bilibili.com/bangumi/play/ss4351,http://i0.hdslb.com/bfs/bangumi/950a283488881db5791934418065d01db779f8a6.jpg,1387987200,1464849685,195419,5483,3124155,34960,36,180.0,www.bilibili.com,0.0704348087310791,[],9.5,642人评
23869,78792,踏切时间,全12话,1,https://www.bilibili.com/bangumi/play/ss23869,http://i0.hdslb.com/bfs/bangumi/6bd6ce0df539056bc199fc2b551dc9f215aa2fa6.jpg,1523203200,1530184080,199640,15344,4441216,22005,36,180.0,www.bilibili.com,0.04499316215515137,[],9.7,2884人评
4694,119152,夏日大作战,全1话,1,https://www.bilibili.com/bangumi/play/ss4694,http://i0.hdslb.com/bfs/bangumi/578801a1e258af5ab0a83b56e5b4f6e905892247.jpg,1249056000,1532620800,193649,24875,1203116,55602,36,180.0,www.bilibili.com,0.07525086402893066,[],9.6,4065人评
2582,2582,Classroom☆Crisis,全13话,1,https://www.bilibili.com/bangumi/play/ss2582,http://i0.hdslb.com/bfs/bangumi/d397923ff2612b580d3db1f5da5ff2ba8fe30a96.jpg,1435852800,1443205500,193041,7380,4899545,124966,36,180.0,www.bilibili.com,0.35776305198669434,[],9.3,742人评
2894,2894,RWBY 第三季,全12话,1,https://www.bilibili.com/bangumi/play/ss2894,http://i0.hdslb.com/bfs/bangumi/59b3506e9791a9319f2e4cac80e4937d7e6fe766.jpg,1445616000,1455593808,192720,21135,8099721,158860,36,180.0,www.bilibili.com,0.35720014572143555,[],9.4,794人评
5621,5621,斩首循环 蓝色学者与戏言跟班,全8话,1,https://www.bilibili.com/bangumi/play/ss5621,http://i0.hdslb.com/bfs/bangumi/60212031072c19ae7097e6ad578140e3729aed04.jpg,1477411200,1506502800,200454,12259,2144938,23815,36,180.0,www.bilibili.com,0.08939790725708008,[],9.4,1883人评
5516,5516,编舟记,全11话,1,https://www.bilibili.com/bangumi/play/ss5516,http://i0.hdslb.com/bfs/bangumi/bfc82e6fad4f3a4fea1ce7f85b9060a1f77fdf97.jpg,1476288000,1482465674,200782,14977,2181947,41093,36,180.0,www.bilibili.com,0.11157083511352539,[],9.7,1321人评
4555,4555,你看起来很好吃,全1话,1,https://www.bilibili.com/bangumi/play/ss4555,http://i0.hdslb.com/bfs/bangumi/bc82f299e5e2bc28bc93b364477eefd3d63d2d67.jpg,1287158400,1465270800,193051,14291,974514,23331,36,180.0,www.bilibili.com,0.25035786628723145,[],9.8,2580人评
3452,3452,三者三叶,全12话,1,https://www.bilibili.com/bangumi/play/ss3452,http://i0.hdslb.com/bfs/bangumi/a7df28bac61bfa0a046c9585bf2d472f84d4075e.jpg,1460304000,1466956801,199815,11969,3369475,141711,36,180.0,www.bilibili.com,0.12878894805908203,[],9.4,620人评
864,864,便·当,全12话,1,https://www.bilibili.com/bangumi/play/ss864,http://i0.hdslb.com/bfs/bangumi/40bd686e7992bf49c3a5d98f8dd1209569e5d37a.jpg,1318003200,1324787651,199467,6183,4158250,164454,36,180.0,www.bilibili.com,0.12237405776977539,[],9.4,1154人评
3423,3423,四月是你的谎言 OAD,全1话,1,https://www.bilibili.com/bangumi/play/ss3423,http://i0.hdslb.com/bfs/bangumi/6b6b2423ceff5fbdfbbee3a09a85173b8bd59a03.jpg,1431619200,1457925520,198498,17899,3633656,95748,36,180.0,www.bilibili.com,0.11634993553161621,[],9.7,1413人评
4355,4355,告白实行委员会 告白预演,全1话,1,https://www.bilibili.com/bangumi/play/ss4355,http://i0.hdslb.com/bfs/bangumi/8062a952091e78b17c56d08ce16f07fa2ceeb1ad.jpg,1390924800,1473760067,198248,3406,3337368,33615,36,180.0,www.bilibili.com,0.11192703247070312,[],9.2,272人评
